League	Score	UserID	AgentID	Lang	Pseudo	#challenge,count=6867,time=2021-06-13 00:30:06
4	37.8	1640884	3658205	PHP	Edhanos	
4	37.79	4284701	3660927	TypeScript	Tutto	
4	37.78	154078	3593116	Java	Yahya.Elfakir	
4	37.76	2212222	3656219	Java	Rabeeb	
4	37.7	3721214	3663780	C++	jrke	
4	37.63	4256411	3663443	C++	Pick8chu	
4	37.6	460044	3650960	Rust	tanzaku	
4	37.6	3324892	3644856	Java	Bpeck	
4	37.58	2503678	3661522	Haskell	Bonbek	
4	37.57	1062993	3663995	C#	Whiskee	
4	37.57	2720216	3663136	C++	ilgiocatore	
4	37.55	811622	3656583	C++	Scarfield	
4	37.53	2909500	3659786	Java	Krinax	
4	37.52	3446555	3662262	Python3	LeifTerry	
4	37.42	4332444	3659101	Python3	Dramakk	
4	37.37	4059043	3662933	Java	-N3R0-	
4	37.36	3789424	3663920	Python3	JohnCM	
4	37.36	4327178	3644459	Python3	MuchToKnow	
4	37.34	3077977	3632527	Python3	YaWa	
4	37.26	3764598	3661991	C++	mgarcia-	
4	37.25	2643294	3662995	PHP	L_hermythe	
4	37.25	1183644	3663245	C++	Donotalo	
4	37.24	2783687	3654470	PHP	AdrienLopez	
4	37.22	4323833	3652437	C++	pres1dent	
4	37.21	4086867	3637704	Scala	SOJU	
4	37.2	4304903	3659893	Python3	FlorianC	
4	37.2	3817179	3654804	C#	MAPATKO	
4	37.18	4052198	3648121	Python3	naniwazu	
4	37.18	4051313	3657385	Python3	aginer	
4	37.16	3956663	3659078	Java	MaximeLeblanc	
4	37.14	3089131	3656707	Python3	dragonsayen	
4	37.13	4320801	3660655	Python3	HannaHol	
4	37.09	3691366	3648642	Java	V90	
4	37.09	4322717	3648738	C++	m_m	
4	37.03	2868392	3663505	Javascript	marwane.ka	
4	37.03	3806435	3655088	Python3	Rejem	
4	37.03	2092623	3633625	C++	YoshiNoob	
4	36.97	4307899	3615833	C++	GreenHorsy	
4	36.89	1748543	3658106	Kotlin	ShifuWil	
4	36.88	317861	3663713	Go	lordgun	
4	36.88	3452059	3609369	Java	_Vincent_	
4	36.83	4271777	3642150	Python3	SantiClaus	
4	36.8	4064924	3657760	C#	Re934	
4	36.8	4287519	3663178	C++	kke0949	
4	36.8	2802293	3636280	Python3	KarimGehad	
4	36.78	3836173	3613556	TypeScript	razyon	
4	36.78	1611699	3662766	Java	EpiFlop	
4	36.78	4313256	3648591	Java	Codechaos	
4	36.77	4069184	3656947	C++	nsimon	
4	36.77	3799445	3646654	Python3	S3v3vn	
4	36.76	4330929	3645710	Python3	hcanon	
4	36.75	862336	3662393	C++	Zaphus	
4	36.75	3970247	3661620	C	Conidev	
4	36.74	2184856	3659402	C++	MichalOp	
4	36.74	4294396	3660360	Java	aal1254	
4	36.74	1162034	3652392	C++	krakeusz	
4	36.73	1784167	3609740	C#	sbecker	
4	36.73	4319686	3659218	Javascript	XFreeMan	
4	36.72	4098770	3657382	C#	LP19	
4	36.72	735910	3658013	C++	Agade	
4	36.72	2881783	3663112	C++	eki	
4	36.72	4255698	3660397	Python3	Skonopi	
4	36.71	3996809	3650785	C++	VizGhar	
4	36.69	802171	3627123	PHP	Merome	
4	36.69	3797458	3658863	Java	Djoman	
4	36.67	2777449	3646043	C#	ZolCoder	
4	36.66	2043908	3659907	C++	AntiSquid	
4	36.66	4058112	3662960	C++	SadRojer	
4	36.64	3790011	3663446	C++	guns_n_roses	
4	36.58	2450542	3648319	C++	MindController	
4	36.56	2673038	3593578	TypeScript	Zangdar1111	
4	36.53	4059758	3658319	Rust	scolen	
4	36.52	3483051	3660631	Java	micwo	
4	36.52	1968855	3660607	Java	ThePurificator	
4	36.52	759147	3620572	C++	kisszots	
4	36.5	230015	3605010	Java	Kolo9	
4	36.49	4055262	3653141	TypeScript	LucasNef	
4	36.49	3820935	3638493	C++	monnu	
4	36.47	1098634	3657985	Rust	grsoares	
4	36.46	1186250	3645435	C#	Gabbek	
4	36.45	4018281	3657445	C	Morseb-HockinDraecg	
4	36.44	4053907	3653376	C#	Cer3s	
4	36.41	4322005	3610314	C++	izumo	
4	36.41	4325171	3659660	Python3	Rapsmith	
4	36.4	754792	3659913	C++	Ramdeath	
4	36.39	3706223	3654398	TypeScript	Yab94	
4	36.39	3881345	3656206	C++	PavelFromPerm	
4	36.39	2247033	3660988	C++	Enchante	
4	36.39	1852554	3660635	C#	Rip	
4	36.39	154388	3663867	Rust	PonyPonyCodeCode	
4	36.37	972894	3571162	Python3	resty-daze	
4	36.37	1620599	3661097	C#	PRO_G_r_AM_m_ER	
4	36.37	4313353	3599642	C#	Kret111kret	
4	36.37	1181432	3565308	C#	ftpud	
4	36.36	4321446	3658456	C++	llebriq	
4	36.36	1647133	3657998	Java	ilt	
4	36.35	3503664	3609620	Python3	egos	
4	36.35	3690597	3663331	Python3	But_Why	
4	36.34	2065521	3613066	Java	igolus	
4	36.34	670030	3608004	C#	PauloMiguel	
4	36.34	2592367	3661979	C#	Jokero	
4	36.33	443750	3658475	C++	mlomb	
4	36.33	1489865	3652442	C++	EricSMSO	
4	36.33	1259698	3656601	Java	PlagueDoctor	
4	36.33	274582	3649837	Python3	p3nguknight	
4	36.32	3710710	3659580	C++	rafaelSorel	
4	36.32	3012238	3639351	C++	miszu	
4	36.31	1186538	3641172	Kotlin	G_Ostro	
4	36.29	3005726	3598979	C#	leyo	
4	36.29	3795676	3663021	Ruby	sofinms	
4	36.28	1439344	3642928	Python3	Gronahak	
4	36.28	3446140	3654366	PHP	Upcy	
4	36.28	4137654	3621413	Python3	BBS-HAG	
4	36.26	3922607	3612556	Java	Battletoad	
4	36.26	1877593	3635340	Python3	swha	
4	36.25	1782492	3632402	C#	TubeDeCode	
4	36.25	155887	3660180	TypeScript	BanBan	
4	36.24	3813795	3645431	C++	betrue12	
4	36.23	3422956	3623832	C#	Martichou	
4	36.21	3767281	3655260	Python3	lgutter	
4	36.2	3354668	3634687	Python3	DimSumSaying	
4	36.18	1109907	3648865	Javascript	polpoul	
4	36.18	4046568	3656680	Rust	jfaixo	
4	36.18	1457223	3652552	C++	jleconte	
4	36.17	1229845	3663532	Java	Jipe	
4	36.17	653174	3646094	C++	Smelk	
4	36.17	4321011	3660715	C#	Poulet_Frites	
4	36.16	3111430	3660782	Python3	Tyeknom	
4	36.16	3253838	3626314	Kotlin	Bozzio	
4	36.16	1115939	3660702	C++	Stounate	
4	36.16	3760551	3621938	Scala	stivens	
4	36.15	3737185	3640233	Javascript	MLAW	
4	36.15	3626280	3655643	Dart	Fillan	
4	36.14	844968	3661755	Python3	MoMaT	
4	36.13	4325356	3654777	C++	TIGERFIST	
4	36.13	3785901	3633409	Javascript	chobo2102	
4	36.11	1406638	3659010	Java	[CG]Thibaud	
4	36.1	3765212	3663771	Python3	pavaucha	
4	36.09	2731049	3643592	Javascript	PortePoisse	
4	36.08	3626782	3650308	Python3	ItsNotABug	
4	36.07	3308776	3643036	Java	PrivateKey	
4	36.06	3646829	3655968	TypeScript	pigm0	
4	36.04	3472279	3657545	C++	DataWasTaken	
4	36.02	3279180	3647161	Kotlin	C4S1	
4	36.02	3917724	3656528	C#	Marke18	
4	36.01	4289579	3648544	C++	Raphael-N	
4	35.98	2856523	3649790	Python3	Meldarion	
4	35.97	4326098	3660624	C++	thingularity	
4	35.97	4133724	3657821	Javascript	KsandrKj	
4	35.94	2197019	3663584	C++	caduk	
4	35.94	3756416	3657696	C++	StandaK	
4	35.93	3513265	3654216	C#	DaNinja	
4	35.92	765200	3662317	C#	FrancoisB	
4	35.9	3256320	3652752	Kotlin	aRi	
4	35.88	2769835	3663984	Python3	kyunamk	
4	35.74	1979290	3663816	Python3	salmon	
4	35.74	2014685	3653143	Java	Colossus	
4	35.73	2931246	3660371	C#	Kukiss	
4	35.72	1997622	3658978	C#	Ra777	
4	35.58	431853	3663836	C++	pes	
4	35.55	4322543	3663634	Javascript	Chichong	
4	35.55	1785850	3662642	Python3	Gregfer	
4	35.54	959402	3660576	C#	gmessier	
4	35.52	3359490	3650880	Dart	Gr0mph	
4	35.48	4323915	3662281	C	5atchm1n	
4	35.46	3722180	3650431	Python3	Keos	
4	35.44	2045078	3645737	C#	Sharaks	
4	35.44	1479098	3651007	C++	Elventian	
4	35.42	3541008	3658380	Python3	Toilal45	
4	35.4	3795832	3663056	Javascript	VietAnhTong	
4	35.37	1388205	3641845	Java	ForceMajeure	
4	35.36	2965353	3658328	Java	AhmAL	
4	35.36	951724	3658789	Python3	Ka-L	
4	35.34	4313675	3659245	C#	krolhm	
4	35.34	2605855	3663500	Python3	logiqub	
4	35.33	4206982	3641948	Ruby	slempel	
4	35.32	4088387	3635414	C#	StrykrJ	
4	35.3	928567	3653025	C++	Konstanta	
4	35.29	3836510	3662230	Python3	Chainman	
4	35.28	1537271	3638446	Java	BookSaver	
4	35.25	4323627	3649878	Java	Greenfingers	
4	35.24	3476320	3638514	C++	Eloiir	
4	35.24	4235021	3652848	Javascript	Amvr	
4	35.23	4311706	3660827	C	Croco42	
4	35.23	3429231	3608193	TypeScript	ArmandMeunier	
4	35.2	3160781	3637901	Java	Aenerion35	
4	35.2	2064322	3643465	Dart	adrienarcuri	
4	35.2	3514077	3652952	C++	bidzilya	
4	35.19	2139081	3650847	Python3	Kalioz	
4	35.19	3337117	3652152	Rust	timbersson	
4	35.18	4312298	3602692	Python3	SicktorHass	
4	35.16	4313500	3660274	C#	HDainester	
4	35.15	196808	3645255	C++	bonam	
4	35.15	4068054	3663837	C++	Jackie_ckc	
4	35.12	2927320	3663211	C#	itectori	
4	35.11	1333869	3662650	Python3	kiwijam	
4	35.09	3244343	3662553	C#	StevenTCramer	
4	35.09	3821174	3662149	Python3	yuusanlondon	
4	35.09	3069951	3663770	C++	phocom	
4	35.08	3727251	3640423	C++	Yur3k	
4	35.08	153683	3663362	C#	40R15T3	
4	35.08	4074306	3627197	C++	osc	
4	35.06	4205176	3648214	Go	svzh	
4	35.01	4341261	3663968	C++	VanPhat	
4	35.01	4056744	3584174	C++	itigo	
4	34.99	1356356	3572361	Javascript	BaconPepe	
4	34.97	2496840	3648436	C#	ZenPierre	
4	34.94	4305940	3641382	C#	Jano42	
4	34.94	233834	3633994	C++	Herumor	
4	34.94	4326105	3659987	C++	Kmoi	
4	34.94	3805707	3653737	C++	Darkred	
4	34.93	3031573	3659805	Java	aghiles	
4	34.92	4322903	3662679	Python3	Sbergeif	
4	34.89	3941182	3658058	Python3	RAmon	
4	34.88	3501077	3653766	C++	Augis154	
4	34.84	2092746	3621694	Python3	donjo	
4	34.81	828846	3646765	C++	TaiyoJp	
4	34.81	2102562	3653747	Python3	lyan	
4	34.79	3052895	3646953	Java	4Gn13S2k4	
4	34.78	3594990	3636428	C#	Matti82	
4	34.77	1386924	3658744	Python3	Ylec	
4	34.76	2637651	3632172	C#	Lusaka	
4	34.75	4267009	3658093	Go	Matt1234	
4	34.74	3764706	3655769	C++	lekcyjna	
4	34.72	4309500	3659783	PHP	IbouDKR	
4	34.7	4325393	3663644	C++	Izayoi_R	
4	34.7	4058503	3643083	C#	TerryMalone	
4	34.67	4320580	3661398	TypeScript	ValentinDSJ	
4	34.64	1291692	3645152	C#	CedricHulin	
4	34.64	3624941	3656220	Python3	PrzeSta	
4	34.63	3427760	3622797	C#	ardalis	
4	34.62	1485015	3659673	C++	Murky	
4	34.6	4260220	3663870	C++	Molpio	
4	34.59	4162603	3638895	Java	Eluminati	
4	34.59	3740723	3659692	Java	ABertolotti	
4	34.57	908258	3645709	Java	JeanSeb	
4	34.56	1825335	3658350	Python3	TiNico	
4	34.56	1796115	3629184	Python3	JeanR	
4	34.54	1893989	3652305	Python3	Rosstherock	
4	34.53	4014501	3663374	C++	aj941	
4	34.52	1443769	3663256	C#	weweno	
4	34.51	3763923	3655104	C++	nforay	
4	34.5	4248724	3659852	Python3	kfron	
4	34.49	863888	3646982	Python3	WJChua	
4	34.49	1415773	3658277	C++	pierre31	
4	34.47	4066079	3656412	Java	M3in3	
4	34.45	4318445	3662646	Python3	FabienSW	
4	34.42	1095913	3642650	C++	Yamatan	
4	34.39	2771264	3562296	C++	Shun_PI	
4	34.37	1869024	3663322	Java	Xa2017	
4	34.36	4255278	3658929	C#	Japhy2112	
4	34.36	512097	3659666	C++	Stilgart	
4	34.33	4063515	3603924	Python3	Mindme	
4	34.33	1896941	3660161	Python3	Bluepioupiou	
4	34.32	1258129	3656289	VB.NET	Pink	
4	34.32	3843596	3625349	C++	rendapo	
4	34.32	552543	3637139	Swift	Patou	
4	34.31	1095903	3660595	Kotlin	Kyad	
4	34.31	3765181	3662926	C++	kshimada	
4	34.3	1082135	3655380	Python3	Tobiah	
4	34.29	2546042	3654610	Rust	Badewanne3	
4	34.28	3270023	3650781	Javascript	burningdaylight	
4	34.27	588426	3607636	C++	Jeff06	
4	34.26	3791366	3658833	Python3	Artygo8	
4	34.25	610989	3635815	Java	Bulbasaur237	
4	34.22	3888289	3649445	Python3	jean216	
4	34.21	3817695	3602948	C++	torisasami	
4	34.2	1894833	3658244	Python3	Rimailleur	
4	34.19	155896	3662460	PHP	gamoul	
4	34.17	1723970	3653134	Rust	Cendretoundra	
4	34.16	4089683	3655012	Rust	RedRikudo	
4	34.16	334434	3663561	Java	Rajh	
4	34.16	3621947	3585325	Python3	vrabosh	
4	34.15	3826631	3617429	C++	aszigeth	
4	34.12	3817861	3647097	C	Adebureaux	
4	34.07	1152991	3633673	C#	xoposhiy	
4	34.06	533018	3647455	C++	Robinsstudio	
4	34.06	1475047	3662740	C++	Mayhem1	
4	34.05	401638	3650824	Python3	dcshin	
4	34.02	3938395	3603282	Python3	Quentin18	
4	34.01	1160803	3660734	Go	Raag	
4	33.99	4054897	3662803	Python3	Raph_Hax0r	
4	33.97	1569420	3617902	Python3	Tuo	
4	33.96	1412263	3662439	PHP	PatrickMcGinnisII	
4	33.94	226925	3651989	Go	SancheZZ	
4	33.93	4156154	3663365	Javascript	issogood	
4	33.93	4230724	3658643	Python3	SefioR13	
4	33.93	3919237	3660644	C#	Quick_Kick	
4	33.92	4309079	3663034	C#	ttatz	
4	33.92	893259	3660210	Python3	pveniat	
4	33.91	4066411	3640567	C#	PhanPhong	
4	33.9	510486	3632659	Python3	Jorigole	
4	33.9	2781726	3658074	Java	June1664	
4	33.89	4055392	3662080	C++	totori	
4	33.89	4323412	3648053	Java	LeProblemeEDMN	
4	33.89	2373953	3637675	TypeScript	Dridriun	
4	33.88	3060932	3650589	Java	boumagik	
4	33.85	664272	3648899	Java	tsa	
4	33.83	1760406	3611962	Python3	[nico]	
4	33.79	3138357	3647166	C#	QzL	
4	33.79	2100572	3659736	Python3	sirsatan	
4	33.78	998504	3611424	C#	SzEmProg	
4	33.78	4066843	3656109	C++	DarkSasuke	
4	33.78	1050421	3657142	C++	geppoz	
4	33.77	3512678	3619286	C++	jjjjjjjtgpptmjj	
4	33.77	2267070	3660055	Javascript	Notraly	
4	33.77	1492846	3619761	Java	mdaw	
4	33.77	953937	3626256	C#	Blaireau	
4	33.76	1502290	3640402	C++	Feleon	
4	33.75	4304494	3600282	Python3	millma	
4	33.74	1716296	3653075	C++	abzalovim	
4	33.74	3800772	3659577	Javascript	FetraLionel	
4	33.74	4315781	3622196	Python3	bjorndv	
4	33.73	420907	3630234	C#	dsannikov	
4	33.72	2800214	3624209	C#	tashman01	
4	33.71	3400374	3610099	Javascript	BastienC	
4	33.71	4147861	3635996	C#	FelixRichter2000	
4	33.69	4048969	3618892	Python3	raspersc2	
4	33.69	3815428	3606669	Python3	macosta	
4	33.69	432916	3657180	C++	Godspeed	
4	33.69	4308084	3663229	C++	RetiredPope	
4	33.68	982103	3606815	Java	Allsimon	
4	33.68	3049775	3616721	TypeScript	lbrillet	
4	33.67	2591714	3659713	Python3	Yamabushi	
4	33.67	3603475	3590884	Python3	benjamin15	
4	33.67	4313596	3647075	Kotlin	Heinszn	
4	33.66	1960325	3620765	Javascript	Bladx	
4	33.64	517890	3652081	C++	Altaire	
4	33.62	4338701	3660816	Python3	TiClem	
4	33.62	1393802	3656002	Python3	amzh	
4	33.61	208338	3653910	Python3	Absolem	
4	33.61	1850459	3661374	Java	PSaver	
4	33.6	4318702	3636492	Python3	itzluku	
4	33.6	4331351	3654450	C++	saharan	
4	33.6	1353795	3605349	Javascript	TheCrucial	
4	33.6	4325462	3653336	C++	kkktym	
4	33.59	4298841	3649381	C#	Dapps	
4	33.59	1623470	3644521	C++	sparlane	
4	33.58	4283988	3642695	Python3	OBenjOne	
4	33.57	4320133	3610354	C	kaiz	
4	33.57	1741614	3659160	Python3	toutatis	
4	33.57	4060577	3618571	C++	sumochi	
4	33.56	3754441	3661352	Javascript	DiangoGav	
4	33.53	536072	3627023	Java	IKarl	
4	33.51	3482874	3628034	Java	Basile_Poret	
4	33.51	4329706	3645391	C#	Sferenc	
4	33.51	424510	3656939	Kotlin	csj	
4	33.46	4065313	3662600	Python3	XerusPrasinus	
4	33.46	469626	3652644	PHP	mrsombre	
4	33.46	2282553	3613949	Java	yoann.guion	
4	33.44	4194801	3630151	Python3	jdeveil	
4	33.44	1630667	3662270	Java	Numby	
4	33.43	2577761	3655154	PHP	AeroFufel	
4	33.42	2923506	3663476	C++	darkhorse64	
4	33.42	3420962	3657250	PHP	eadgbe	
4	33.41	508460	3649129	C++	Volia	
4	33.39	1328296	3662455	Rust	Kellthazar	
4	33.34	3513412	3646768	Python3	ronx	
4	33.34	3271199	3645636	C#	Humanitis	
4	33.33	3804354	3661412	Javascript	TMoweS	
4	33.32	3058369	3661535	Java	Matiou	
4	33.31	3789213	3663696	Python3	serpulga	
4	33.3	3863753	3660636	C++	tada03	
4	33.29	2172874	3649577	C++	Med1ane	
4	33.28	4111448	3661220	Python3	Severogor	
4	33.28	3719253	3663351	Python3	daffie	
4	33.27	1880388	3654371	Python3	avn	
4	33.27	3953185	3641392	Python3	FoxyLady	
4	33.23	1941076	3620381	C#	aquaCS	
4	33.22	4185460	3659365	Python3	Saphine	
4	33.22	3804094	3639695	Python3	eldakem	
4	33.22	4004549	3623902	Python3	Colin_data	
4	33.21	3558439	3599967	Python3	magouin	
4	33.2	3586668	3662978	Python3	itachii	
4	33.19	4062369	3642460	C++	Vyn_	
4	33.19	4342284	3661076	TypeScript	JuliusAnon	
4	33.18	4307357	3657994	Python3	kyounghee.kim	
4	33.17	867381	3655263	Java	Kryword	
4	33.16	2336164	3659083	TypeScript	hwd	
4	33.15	4273707	3663027	Python3	DamianS6	
4	33.11	3563879	3641748	C#	LuiGio	
4	33.11	4324604	3638417	C++	Ziurke	
4	33.11	3501076	3653899	Python3	Karoliscd	
4	33.1	2962429	3632824	Python3	Daneon	
4	33.09	656081	3663292	Python3	2skill3d4u	
4	33.09	1306813	3659802	C++	sprkrd	
4	33.08	3016536	3660753	Java	SejongDaewang	
4	33.07	1667236	3645568	C	Nerwosolek	
4	33.06	2590081	3657068	Rust	Eris_C	
4	33.05	4027288	3600893	Java	Ankou76ers	
4	33.05	2869956	3653768	Python3	Oho	
4	33.04	917370	3641828	C++	Gwi	
4	33.04	3732269	3586244	Python3	Albeast	
4	33.03	607179	3607744	Rust	emkjp	
4	33.01	4130764	3659260	C#	yuliya	
4	33.01	3855258	3632244	VB.NET	Starfighter	
4	33.01	2104758	3649947	Python3	Danifae	
4	33	2691435	3655575	Python3	rmizuta	
4	33	4275738	3663465	Java	kthee	
4	32.99	3754358	3655402	Python3	Maxordd	
4	32.99	3461379	3660215	C	StraightOne	
4	32.97	439478	3644598	Kotlin	mavrsky	
4	32.97	4313857	3642660	Python3	Magestik	
4	32.97	800441	3640379	Rust	kwrig	
4	32.96	4321280	3645481	Javascript	mcostagonzalez	
4	32.96	979569	3663012	Go	khanh_alice	
4	32.96	1928014	3659456	Java	Crisby	
4	32.94	2674460	3621297	Python3	Malte42	
4	32.94	4327333	3645120	C++	hexa0611	
4	32.94	2143560	3663843	C++	ashiknur	
4	32.93	155774	3627821	C++	dwarfie	
4	32.93	3800302	3663797	C#	v.cogut	
4	32.91	4041998	3663132	Python3	oboualla	
4	32.9	3820556	3594486	C++	ir_1st_vil	
4	32.9	3959332	3663953	Python3	lakvinu	
4	32.85	4067707	3663685	C++	therealbeef	
4	32.85	1814977	3636556	Dart	Satek	
4	32.82	2025868	3661417	C++	sumoru	
4	32.82	3800646	3618636	Python3	David_Rambolajaona	
4	32.8	3763074	3622228	C++	eunhkim	
4	32.78	3758410	3582970	Rust	Jeroen.	
4	32.76	4327052	3657848	C++	JOOOOOTARO	
4	32.73	4321208	3657588	Rust	koka831	
4	32.71	155363	3660976	Java	zarhane	
4	32.7	3226448	3663806	Kotlin	tobk	
4	32.69	1329263	3648667	C++	Mihai_	
4	32.68	1852307	3647009	Java	absee	
