Comp.	Score	UserID	Lang	Pseudo	#optim,count=13866,time=2021-09-21 00:34:11
100	2884	3521291	C#	BRemy	
100	2882	154806	Python3	piwai	
100	2878	1273026	Python3	BenZubrow	
100	2876	3015228	C++	calyx	
100	2876	3869618	Python3	tsds	
100	2874	1030709	C#	Cmdr.Shepard	
100	2872	1201783	Python3	qsantos	
100	2872	1814485	C#	Fluttershy	
100	2866	1454075	C#	Ree	
100	2864	2257079	Python3	MartinVN	
100	2858	1293010	C++	aLee	
100	2856	3513265	C++	DaNinja	
100	2854	3621947	Python3	vrabosh	
100	2850	1358627	C++	Aleix	
100	2848	813155	C++	Leycera	
100	2847	2464931	TypeScript	llpt	
100	2842	1851160	C#	Fabienvs	
100	2835	2554780	Python3	bluebird75	
100	2832	835636	Python3	texus	
100	2832	371603	C++	martin	
100	2830	3785657	Javascript	rknoll	
100	2826	2021126	Ruby	FPSCUBE	
100	2824	3326403	C++	DieBaheit	
100	2822	1539329	Java	lhauspie	
100	2820	1479930	C#	LeRenard	
100	2818	1913381	Java	PancakeNinja	
100	2809	3073020	Python3	_francois_	
100	2803	1607522	Go	RoboStac	
100	2798	877581	C#	fabianoms	
100	2798	884874	Java	Zauberer	
100	2794	2689552	Javascript	dudasaron	
100	2794	2522090	C#	MSmits	
100	2792	1129000	C#	ChairmanOfTheBored	
100	2792	1426685	C++	glebc	
100	2791	1756594	Python3	NorwegianHacker	
100	2788	986852	Javascript	Elkfoot	
100	2782	2236542	TypeScript	Fredpeaks	
100	2778	1176500	C++	Minwene	
100	2778	709490	Python3	Sinlepuissant	
100	2774	846817	C++	KENGURU	
100	2773	2473755	Javascript	Chamchungue	
100	2770	1915654	Lua	ZarsBranchkin	
100	2770	4072753	C++	mdstoy	
100	2766	1427078	Java	ToshiTuringMachine	
100	2765	3958314	PHP	NicoDeug	
100	2764	3493230	Rust	sgalasso	
100	2752	3271002	Java	Dinzy	
100	2750	2968035	Python3	DomiKo	
100	2744	2143315	Python3	FluffyToaster	
100	2742	839517	C#	Andrei2	
100	2742	3937932	TypeScript	OnTheBrink	
100	2740	153774	C++	cocoche007	
100	2740	1952778	Go	blast_beat	
100	2732	2014007	PHP	Louise-Francoise	
100	2730	962495	Python3	eboot	
100	2730	762642	Python3	Wonyoung	
100	2728	888898	C++	helgui	
100	2728	1201796	C	P.Greze	
100	2725	2422378	Java	C2H5OH	
100	2724	668954	C++	Fluxor	
100	2718	1181685	Lua	dzik	
100	2718	2061249	C++	delisea	
100	2718	3080189	Python3	Multiplicity	
100	2716	304126	PHP	kami	
100	2714	3031458	C#	_-_Equus_-_Don	
100	2710	4227133	C#	BigCrazyAl	
100	2710	1305978	Go	Kaft	
100	2706	802230	Java	Orabig	
100	2702	833606	Java	mattrero	
100	2702	3903473	Python3	Konstant	
100	2701	941805	PHP	losGismos	
100	2696	4268887	Kotlin	XeroOl	
100	2694	1630890	Java	Wld	
100	2694	1954942	C++	H.Potamus	
100	2686	1930183	C	Bureau132	
100	2686	1305374	C#	Frankich	
100	2684	819803	Javascript	Anordil	
100	2684	1074858	F#	MietekBrzytwa	
100	2684	2391450	Python3	pypi	
100	2684	3686887	Python3	R1FA	
100	2683	828213	Go	anst	
100	2682	378607	Javascript	chamot1111	
100	2680	3422694	C#	HK42	
100	2674	2641712	C	Scarlatine	
100	2672	1353669	Python3	XAnimaX	
100	2672	1600779	C#	AustinSpafford	
100	2672	1782559	C	ribensan	
100	2671	1353260	Java	kluf	
100	2668	1151202	C#	Lexin	
100	2668	3908843	C++	xd15zhn	
100	2662	2463478	Python3	Fr_nkenstien	
100	2660	1443075	C++	Wolfy82	
100	2656	1658067	Java	pstavrianos	
100	2656	3504573	Javascript	ChrisOz	
100	2654	999411	C#	Kelos	
100	2654	4438104	TypeScript	figuraocho	
100	2650	558770	Java	lD	
100	2650	969000	Javascript	KB	
100	2648	2124591	Python3	Rdjdv	
100	2648	1179950	Swift	Patorikkuyatta	
100	2647	1197923	C++	jcd	
100	2646	768272	C#	dupdob	
100	2645	4159245	Python3	Karhuttaja	
100	2643	607757	Python3	klawz	
100	2642	807443	C++	Chen_Wang	
100	2642	1526917	Python3	patex1987	
100	2638	3337790	C#	gitbeginer	
100	2636	1079177	Java	JJTreadway	
100	2634	1473114	Bash	Gaelus	
100	2628	996279	C#	BOBKA	
100	2626	2786666	C++	TetraktysPhi	
100	2624	1803865	Python3	olinox14	
100	2624	2740243	Python3	Rprades	
100	2622	933299	Scala	ThibautRobert	
100	2620	1719856	PHP	YOANN	
100	2618	1518602	C++	norcas	
100	2618	904178	Javascript	Nirahiel	
100	2616	154967	Python3	trnsnt	
100	2612	634731	Python3	dekespo	
100	2610	1206540	Ruby	Modemaizer	
100	2608	3571382	Java	Hrothgor	
100	2604	4120837	C++	philipplenk	
100	2598	1095118	Java	prignony	
100	2594	3630308	Python3	Ragest	
100	2590	992329	C++	BeeGee	
100	2588	199979	Javascript	VonRickroll	
100	2588	1749246	Python3		
100	2588	2745704	C#	Logam	
100	2586	1566335	Python3	BeardedWhale	
100	2583	1211965	Javascript	B0b	
100	2582	1805428	OCaml	lpmib	
100	2580	1385235	C#	TimurSeitosmanov	
100	2576	153937	Python3	oook	
100	2576	940791	Python3	Kris117	
100	2576	1335230	C++	jft63	
100	2572	3757728	Python3	semera	
100	2570	1203593	C#	[CPC]Naity	
100	2566	1779407	Java	HellFiveDay	
100	2566	3067066	C#	EDust	
100	2566	614215	Javascript	Jo	
100	2564	1158783	C++	Platypus	
100	2564	1860493	Java	Erz	
100	2564	2202771	Java	Kaplone	
100	2558	1529279	C++	Rayzzor	
100	2558	2590149	Python3	GoofyGas	
100	2554	1473017	Python3	justhalf	
100	2548	1179357	Javascript	avdg	
100	2546	1905782	C#	MadAxVonWerd	
100	2545	1880319	VB.NET	WildSmilodon	
100	2542	155091	Java	smeagol	
100	2542	1699996	Python3	cocoloco	
100	2542	1673512	C++	Ryoken	
100	2542	2290633	Python3	field3	
100	2538	186915	Python3	c0d3_k1ra	
100	2538	3154694	Python3	TheAristos	
100	2538	3705338	Python3	SharpEdgeMarshall	
100	2534	1285189	Java	Minost	
100	2532	1308680	Python3	bu7ch	
100	2532	1485482	Python3	ArshSekhon	
100	2532	1369177	Python3	PernicN	
100	2532	1390607	Python3	Ivan_Derzhylo	
100	2532	1592706	Python3	HuynhThienThach	
100	2532	843126	Python3	ItsBuddha	
100	2532	1539222	Python3	kthordarson	
100	2532	1552137	Python3	MycChiu	
100	2532	1479264	Python3	ArbustRe	
100	2532	1303554	Python3	Diheuheu	
100	2532	1106045	Python3	M1k3	
100	2532	1274111	Python3	Despotia	
100	2532	1640371	Python3	Rx-K1NG	
100	2532	1170641	Python3	ioncodes	
100	2532	1193679	Python3	Icebox	
100	2532	1491995	Python3	Tyir	
100	2532	1629222	Python3	nattesharan	
100	2532	1498311	Python3	Classick	
100	2532	1684020	Python3	tom_	
100	2532	1630013	Python3	OmarSahl	
100	2532	1644785	Python3	AsmaaMohamed	
100	2532	1637251	Python3	davidhs	
100	2532	1641356	Python3	sigitkw	
100	2532	1639488	Python3	jamsven	
100	2532	1708280	Python3	DidierFranck	
100	2532	1673971	Python3	Lanken	
100	2532	1478120	Python3	mcttan	
100	2532	1753007	Python3	Suryanto	
100	2532	1753424	Python3	FilkinKuiv	
100	2532	1703408	Python3	GHajba	
100	2532	1526243	Python3	ash2620	
100	2532	1653002	Python3	ElDevoper	
100	2532	1773971	Python3	Lothric	
100	2532	1783143	Python3	ATTIVI_J	
100	2532	1764075	Python3	Salga	
100	2532	1773071	Python3	melkir	
100	2532	1466376	Python3	docjONEs	
100	2532	1721506	Python3	jmutz	
100	2532	1346098	Python3	Petrous94	
100	2532	1477791	Python3	seitec01	
100	2532	1811607	Python3	WiredZ	
100	2532	1609946	Python3	PeopleOfPlay	
100	2532	1782814	Python3	Trilusion	
100	2532	1831643	Python3	el16ohc	
100	2532	1812650	Python3	LuxDincht	
100	2532	1722318	Python3	TimCode	
100	2532	1717345	Python3	kotobotov	
100	2532	808608	Python3	Locutus	
100	2532	994697	Python3	Asfalt	
100	2532	1895198	Python3	BobJohn	
100	2532	1907867	Python3	JiunJeon	
100	2532	1886850	Python3	roboFiddle	
100	2532	1175255	Python3	JoshL	
100	2532	1924802	Python3	likeCoder123	
100	2532	162982	Python3	Dami-e	
100	2532	1242823	Python3	BestBenzo	
100	2532	1354295	Python3	AbdullahKhawer	
100	2532	1633905	Python3	MuhammadAkram	
100	2532	1889170	Python3	mvujas	
100	2532	1664044	Python3	BUG	
100	2532	1626868	Python3	Mohammad_Seif	
100	2532	1065038	Python3	Mohamed_Choaib_Assoualma	
100	2532	1713229	Python3	freemanovec	
100	2532	1551898	Python3	Lycena	
100	2532	1981927	Python3	Ovelc	
100	2532	2007130	Python3	Darkyel	
100	2532	2033820	Python3	TestPerson	
100	2532	2061768	Python3	Sphearion	
100	2532	1390789	Python3	Matthieu.L	
100	2532	1404361	Python3	Nordman	
100	2532	2073179	Python3	Biwere	
100	2532	2096336	Python3	SAINT_LAURENT	
100	2532	2094925	Python3	_echo	
100	2532	567267	Python3	Cariope	
100	2532	1793289	Python3	LeQuyDuong	
100	2532	2099223	Python3	lvy	
100	2532	2056979	Python3	ruthakur	
100	2532	2106827	Python3	shangshandaye	
100	2532	1837178	Python3	sidverma	
100	2532	1838549	Python3	orangesnowfox	
100	2532	1025969	Python3	canchti	
100	2532	2195827	Python3	Stoatee	
100	2532	2214392	Python3	mrruf	
100	2532	504312	Python3	Angrevol	
100	2532	1101431	Python3	clement_sebillet	
100	2532	1158992	Python3	handmouse	
100	2532	1520245	Python3	kintdev	
100	2532	1590823	Python3	agentx1118	
100	2532	1714338	Python3	cobase2010	
100	2532	2320077	Python3	leetdavid	
100	2532	1073247	Python3	_NikJ	
100	2532	426561	Python3	DukeSpontaneous	
100	2532	2391439	Python3	BenceFabian	
100	2532	1288527	Python3	Snef	
100	2532	1450451	Python3	MertCingoz	
100	2532	616535	Python3	Eldergrim	
100	2532	2241559	Python3	eskeln	
100	2532	1857772	Python3	darkange69	
100	2532	666934	Python3	93	
100	2532	2434701	Python3	Joshua9	
100	2532	1270830	Python3	Teckleur	
100	2532	2093395	Python3	VadimKuznetsov	
100	2532	979186	Python3	IDEO	
100	2532	1511766	Python3	Sephyre	
100	2532	1489609	Python3	SirGalahad	
100	2532	2520061	Python3	zemofi	
100	2532	155176	Python3	LEO_000_001	
100	2532	801460	Python3	nep7un	
100	2532	2618829	Python3	Coupon	
100	2532	1829569	Python3	[0___0]	
100	2532	230794	Python3	alpha_one_x86	
100	2532	2480159	Python3	ray40447005S	
100	2532	2708342	Python3	HIWA	
100	2532	2762993	Python3	PiouPiou	
100	2532	2182500	Python3	Vacs	
100	2532	818780	Python3	bbodin01	
100	2532	2628539	Python3	YacineAlloul	
100	2532	2793213	Python3	Royal-Code	
100	2532	1808750	Python3	Chepo	
100	2532	1396806	Python3	djcaesar9114	
100	2532	2815594	Python3	Liriose	
100	2532	154128	Python3	srAnch	
100	2532	2823068	Python3	Yas_sine	
100	2532	2046022	Python3	Pez	
100	2532	2074887	Python3	FireStorm41	
100	2532	2835124	Python3	cchopin	
100	2532	1628729	Python3	Brandonarmand	
100	2532	2923510	Python3	ozgur	
100	2532	1337394	Python3	--cha--	
100	2532	2206291	Python3	10100111001	
100	2532	2947415	Python3		
100	2532	1176904	Python3	MickaDelamarePhD	
100	2532	1394184	Python3	MatteoDelfavero	
100	2532	836875	Python3	Driiade	
100	2532	2964642	Python3	Jooarye	
100	2532	3002969	Python3	Porsuk	
100	2532	2447012	Python3	CodeOtaku	
100	2532	1733738	Python3	Vinfrovenator	
100	2532	3091791	Python3	DaniilChizhesvkij	
100	2532	2449144	Python3	Squiki	
100	2532	536400	Python3	Atmel	
100	2532	3211735	Python3	Fireballl	
100	2532	842737	Python3	Xexanos	
100	2532	2662675	Python3	redline	
100	2532	3144403	Python3	hugoLaugier	
100	2532	3279089	Python3	TheNewBlood	
100	2532	3289924	Python3	fardeen42	
100	2532	3313292	Python3	LaMithe	
100	2532	3235896	Python3	Fenz	
100	2532	1524755	Python3	JonathanHo	
100	2532	3341241	Python3	StevenJames1	
100	2532	1162999	Python3	Vaekor	
100	2532	3117374	Python3	LR01120	
100	2532	3384292	Python3	RedLux	
100	2532	2453008	Python3	Crypticsy	
100	2532	1754451	Python3	MMA	
100	2532	3406031	Python3	Dhineshkumar	
100	2532	1066745	Python3	DepartmentOfRedundancy	
100	2532	1259407	Python3	tdautrem	
100	2532	3430996	Python3	fofofifi	
100	2532	3442915	Python3	such	
100	2532	2870754	Python3	Athanatos	
100	2532	954221	Python3	Ruyj	
100	2532	2113372	Python3	SachaZibi	
100	2532	3458070	Python3	Ulty	
100	2532	1084111	Python3	Therendil	
100	2532	3476530	Python3	nico.brs	
100	2532	3111390	Python3	tobimori	
100	2532	3526028	Python3	severrabaen	
100	2532	2914171	Python3	breizhgeekjunior	
100	2532	1478706	Python3	The-Dude	
100	2532	1243876	Python3	Hi-Low_World	
100	2532	3574688	Python3	RaulButuc	
100	2532	3595105	Python3	Moustique35	
100	2532	2922788	Python3	Zuglu	
100	2532	3615185	Python3	Dark_Hack	
100	2532	3616838	Python3	danielgra999	
100	2532	3383520	Python3	aliciacactus	
100	2532	2144450	Python3	Instinct	
100	2532	3485888	Python3	FelixO	
100	2532	1753077	Python3	codingWhale	
100	2532	3298022	Python3	IKEJIME	
100	2532	3481041	Python3	Saikx_	
100	2532	939408	Python3	groseb	
100	2532	1849062	Python3	AnkitAnand_12	
100	2532	1276891	Python3	Zeba	
100	2532	3626782	Python3	ItsNotABug	
100	2532	3571341	Python3	Lucase84	
100	2532	3571373	Python3	rayder	
100	2532	3410351	Python3	Deltaspace	
100	2532	3558064	Python3	Rencho	
100	2532	3622757	Python3	anid	
100	2532	3611120	Python3	Gary000	
100	2532	3293190	Python3	lhm	
100	2532	3732269	Python3	Albeast	
100	2532	3754548	Python3	mightymochi	
100	2532	3774238	Python3	shatts_	
100	2532	3684191	Python3	doudoulu	
100	2532	3703918	Python3	inuyasha	
100	2532	3596500	Python3	Fksg	
100	2532	3768412	Python3	calebharrison	
100	2532	2064359	Python3	hun92	
100	2532	3835767	Python3	Meyster	
100	2532	2515515	Python3	Bobliu	
100	2532	3569691	Python3	KndrSrprizzz	
100	2532	3756789	Python3	Pappu_Kumar_Pashi	
100	2532	3807227	Python3	GaryAflalo	
100	2532	3808031	Python3	_proton	
100	2532	3868172	Python3	Desjardins	
100	2532	2872886	Python3	Andy_F	
100	2532	3895241	Python3	VaRUN	
100	2532	3143948	Python3	Divinement_Astucieux	
100	2532	3772064	Python3	acm	
100	2532	3902161	Python3	Yovchev	
100	2532	3866882	Python3	crystal_prince	
100	2532	3335896	Python3	_martynas	
100	2532	3922928	Python3	prod1gy	
100	2532	3921345	Python3	JFP81	
100	2532	3722271	Python3	ZloyDrakosha	
100	2532	3954682	Python3	Fdr-Dost	
100	2532	1215408	Python3	tle-meur	
100	2532	3982480	Python3	darynka_xo	
100	2532	3978889	Python3	Zhansaya_M	
100	2532	3984852	Python3	Single	
100	2532	3980441	Python3	hhhdhdhdhdhg	
100	2532	3890012	Python3	FaZeGeorgia	
100	2532	3978902	Python3	moonaliman	
100	2532	2224823	Python3	NickyBoyDK	
100	2532	1264581	Python3	BenjiIsBack	
100	2532	3975966	Python3	sem87	
100	2532	4008340	Python3	Shawnny	
100	2532	3960362	Python3	Asgardinho	
100	2532	4018953	Python3	zTTK	
100	2532	4039794	Python3	Codeab	
100	2532	2368190	Python3	ArtemSpider	
100	2532	1425201	Python3	JamesPun	
100	2532	3842278	Python3	hem123	
100	2532	4015956	Python3	Atomic_coder	
100	2532	2063592	Python3	Gbaud	
100	2532	3947806	Python3	Kr4unos	
100	2532	3486522	Python3	Pea.	
100	2532	3331745	Python3	XeraFiu	
100	2532	1627356	Python3	Pelker	
100	2532	3715831	Python3	UQ-LELE	
100	2532	1469666	Python3	alenic	
100	2532	3210655	Python3	VincentC	
100	2532	3731429	Python3	Flapflapfoo	
100	2532	4046678	Python3	N9798	
100	2532	3939557	Python3	AlexandraWheeler	
100	2532	3774808	Python3	krish10	
100	2532	4114840	Python3	ArDiDEx	
100	2532	2109780	Python3	ChaudCoLaTeen	
100	2532	3740142	Python3	EliteDaMyth	
100	2532	4139027	Python3	the-mysterious	
100	2532	4165304	Python3		
100	2532	4083906	Python3	ingenieurtoni	
100	2532	3406987	Python3	Radu_Sav	
100	2532	4181067	Python3	rak01	
100	2532	4173372	Python3	0_1337_KD3R	
100	2532	4200085	Python3	incandenza	
100	2532	4155983	Python3	o0lit3	
100	2532	4229163	Python3	TokyoSlayer	
100	2532	1910916	Python3	VivienBillot	
100	2532	4049743	Python3	POCOT	
100	2532	4056788	Python3	fbi8888	
100	2532	3837392	Python3	Zald[i]eR	
100	2532	2243940	Python3	Revenge911	
100	2532	4252992	Python3	The_Saver	
100	2532	4251195	Python3	Smelty	
100	2532	3962693	Python3	Kamoun	
100	2532	3962659	Python3	ShortBaited	
100	2532	4274465	Python3	Kokahina	
100	2532	3425476	Python3	SteachTheTurtle	
100	2532	3657275	Python3	jujurocking	
100	2532	2066683	Python3	padobranac	
100	2532	1800997	Python3	The_ZimaBlue	
100	2532	3999695	Python3	ShaxoLudo	
100	2532	3446921	Python3	TheOtherAKS	
100	2532	4001904	Python3	the_red_hat	
100	2532	1413257	Python3	Bavoen	
100	2532	4334077	Python3	Paul_Demanze	
100	2532	4334406	Python3	Camdan	
100	2532	4341317	Python3	surajkumar123456789	
100	2532	4068054	Python3	Jackie_ckc	
100	2532	4036060	Python3	King_Coda	
100	2532	2715827	Python3	SMN947	
100	2532	4384104	Python3	ivie	
100	2532	4392105	Python3	NLU	
100	2532	4286679	Python3	fungi_star	
100	2532	3308418	Python3	Utkarsh554	
100	2532	4191122	Python3	ManonCodd	
100	2532	4380587	Python3	anp0	
100	2532	3389474	Python3	PondZA	
100	2532	4425076	Python3	Malu38	
