Comp.	Score	UserID	Lang	Pseudo	#optim,count=761,time=2022-02-13 00:36:19
100	129864	1040176	Python3	BoBot	
100	113620	4372857	C++	Sirios	
100	112488	1383054	Python3	Oxame	
100	108568	2647542	Java	szatist	
100	107516	3494517	Javascript	Rigelrain	
100	107152	4116825	C#	JoeyVera	
100	106544	2802293	Python3	KarimGehad	
100	104428	3773139	C	Biba2000	
100	103940	1879060	Python3	Bozydarek	
100	103644	4390014	Python3	yfe42	
100	101908	4185673	Python3	GeorgiD	
100	101560	3922731	Scala	Dartisan	
100	101548	2662309	C#	AnInventiveNameOfRepute	
100	100860	1849062	Python3	AnkitAnand_12	
100	99464	4364520	Scala	1rre	
100	98508	3420134	C++	KelvinAndHubbles	
100	97496	2557034	Python3	IAmAButterfly	
100	93812	4039884	C++	mzbear	
100	93356	862919	C++	Astrobytes	
100	91664	1830625	C++	-Rutger-	
100	91336	4188076	Rust	mbultmannuos	
100	91292	3561474	Python3	Blokops	
100	90644	3522047	TypeScript	asgeirr	
100	90280	4117624	Python3	Thibb1	
100	88136	1590522	C++	Eddyty	
100	87920	3606971	Javascript	LordVonAdel	
100	87456	759147	C++	kisszots	
100	86744	335954	Java	nmahoude	
100	86544	4086233	Python3	qwertz73355a	
100	85692	153057	PHP	PierralF	
100	84136	1848459	Kotlin	Velcoro	
100	82596	4206982	Ruby	slempel	
100	80000	2414853	Python3	StephaneLaveau	
100	79900	523185	Python3	Hjax	
100	79660	894599	Python3	DidierC	
100	79044	1740237	Python3	OlegKornelsen	
100	79044	3998980	Python3	bamax	
100	78364	2709791	Python3	YOMar	
100	78364	4075082	Python3	Loxnol	
100	77480	389786	Java	menu	
100	77248	4309574	Python3	KornDV	
100	77068	3792309	C++	schachmatt	
100	76616	948764	Python3	Katie	
100	75872	4230724	Python3	SefioR13	
100	74988	4111058	Perl	Perlorodka	
100	74580	1542064	C++	Skyr83	
100	74348	810629	C#	Lukey	
100	73972	4218167	C#	33L3H2	
100	72348	1588583	Python3	dANNs	
100	71408	3563934	C#	ChuckTheNinja	
100	70900	2364617	C++	RomainPicot	
100	70852	4136008	Python3	jerry_laevis	
100	70600	3068678	Python3	DrSilverstone	
100	69792	2635907	Javascript	lopidav	
100	69696	1086050	Python3	aandrukhovich	
100	68904	4030968	Python3	MBucas	
100	68888	4092149	Python3	MarcTu	
100	68208	4022435	Python3	Timothee1997	
100	67532	3596893	Python3	vincent8	
100	66876	1684020	Python3	tom_	
100	66568	4147861	Python3	FelixRichter2000	
100	66420	385699	Go	Nikai	
100	66064	304363	Javascript	chocolord	
100	65944	2069141	C#	tomeko	
100	65832	1782005	Python3	AlexW	
100	65288	1703441	Java	Michelou	
100	64660	2202771	Java	Kaplone	
100	64596	2660470	Java	Perdur	
100	64212	3446921	Python3	TheOtherAKS	
100	63648	4105782	C++	Koisic	
100	63648	4428773	Java	cheche71	
100	63552	3906946	Python3	annaproxy	
100	62852	4159245	Go	Karhuttaja	
100	62768	4559916	Javascript	Karne	
100	62320	4649071	Python3	beatle12587	
100	61708	4055865	C++	hcabel	
100	60496	1960325	Javascript	Bladx	
100	60304	4564641	C++	GamingGnawer	
100	60256	2325449	Perl	otpv	
100	60256	862819	C#	Umbakrail	
100	60256	723476	Python3	NeoPhnx	
100	60256	4070745	C++	HoriMiyamura	
100	60256	4348792	Python3	maccha	
100	60256	1781541	Python3	Schwase	
100	60256	1470927	Python3	ClementAvenel	
100	60256	4576463	Python3	Didelabedeli	
100	59908	3846244	Python3	JLukeSkywalker	
100	59820	4616253	Python3	Elena.	
100	59788	854952	Java	dolmen1234	
100	59560	4046678	Python3	N9798	
100	59364	2802015	PHP	Psycholoveur	
100	59284	3787419	C++	Thyl	
100	58428	2592027	C#	ParticleBeam	
100	58392	2662368	Python3	NikitaSkybytskyi	
100	57992	3657944	Python3	xyz-1	
100	57356	4073599	C#	bzkaz	
100	57268	1825144	TypeScript	HerrScheissmann	
100	56608	4180659	Javascript	abrman	
100	56452	4589257	Python3	Anger1st	
100	56384	4428604	Groovy	Simsalagrim	
100	56252	1017704	Javascript	Lucasgood	
100	55768	820541	PHP	Johnstyle	
100	55744	3416055	Python3	ItsAFeature	
100	55744	3780735	C++	ecto0310	
100	55744	1381381	Python3	ScherKhan	
100	55744	4065533	Javascript	GuillaumeSLD	
100	55744	2762523	Python3	CM42	
100	55744	3791366	Python3	Artygo8	
100	55744	4450463	Java	RickJ	
100	55744	924425	Javascript	poney	
100	55744	3617730	Python3	Karta	
100	55420	4105993	Java	Angeles	
100	55300	3941789	Dart	LastRick	
100	54884	3728105	Python3	Marcusde36ste	
100	54740	4641581	C++	hoody7	
100	54728	574371	Javascript	Dillysfriend	
100	54156	2419811	Rust	Valbou	
100	53576	4033445	Javascript	netto________	
100	53576	819064	Rust	rampion	
100	53576	1243354	C++	RSBat	
100	53512	3958580	C#	HITO	
100	53512	3983017	Python3	TLbuis	
100	53512	2862624	Python3	Martyyyy	
100	53512	425462	Python3	Azt-yur	
100	53512	1443075	C++	Wolfy82	
100	53512	4251195	Java	Smelty	
100	53512	1938265	Python3	ANONYMOUS42	
100	53512	3423700	C++	Old-and-Grumpy	
100	52376	4105263	Java	Meegumi	
100	52308	1505665	Python3	NicolasGrosjean	
100	52032	2831825	Java	1null	
100	51804	4059960	Java	hexahurz	
100	51804	3774045	Python3	MasterDuck	
100	51804	2649897	Python3	0fl	
100	51216	1350974	PHP	Zyxx	
100	50884	3959384	Python3	DamienCarreau	
100	50760	1301563	Python3	tenshi42	
100	50736	3807329	Python3	kostya200300	
100	50372	3314029	Python3	wizwag86	
100	49768	3691491	Javascript	icecream17	
100	49768	2077805	C++	bamilan	
100	49768	4446743	Python3	rawalpi	
100	49692	2532837	Ruby	fauresebast	
100	49692	1747550	C#	Rafalon	
100	49692	4100445	Python3	MathiasBennick	
100	49692	3184049	Python3	ghhttt	
100	49232	1194069	Python3	Redstrike	
100	49232	3950687	Python3	vkreuz	
100	49232	153256	C	Achraf_Lyazidi	
100	49232	3290897	Python3	FlaMe	
100	49232	3979353	Java	MrGG	
100	49232	1485015	C++	Murky	
100	49232	4187844	PHP	g74o	
100	49232	4277867	Rust	About	
100	49232	2637659	C#	Barsy	
100	49232	3899102	C++	Bart89	
100	49100	2708267	Javascript	XyoloJR	
100	49072	4591216	Python3	Kazulhu	
100	48868	4085148	Javascript	oppos	
100	48636	3115713	C	faneyer	
100	48460	4105018	Python3	MarcDillar	
100	48220	165671	Python3	cyppan	
100	48112	351385	Python3	fabmarcant	
100	47756	1221160	PHP	gendos_ua	
100	47748	826671	Python3	kayou	
100	47648	4059073	Python3	Sthaz	
100	47348	3847872	Javascript	Gaspar-Cdv	
100	47228	956529	C++	Moduus	
100	46756	4261121	Python3	Louwi	
100	46732	4100825	Javascript	ablin42	
100	46732	3774604	Python3	PerfectOr	
100	46732	4259384	Python3	La-KuKaRaCh	
100	46732	3878056	Python3	LighTender	
100	46352	4120316	Javascript	kishkumen	
100	45780	3515315	Python3	MichalM	
100	45740	4089252	Python3	Miki09	
100	45200	4002619	Python3	LiJu09	
100	44840	2227858	C#	SnailMan	
100	44596	3486522	Python3	Linze	
100	44064	3978509	PHP	elePHPant	
100	43648	958227	Python3	LantarSidonis	
100	43648	2331861	Java	AranoBredero	
100	43648	1480426	Python3	Hikari42	
100	43648	3087337	Python3	JayDe	
100	43648	4597544	Python3	Polnoluniza	
100	43648	4127464	Rust	Segfault_4573256634	
100	43508	481564	VB.NET	mihei	
100	43468	4065637	C#	Baby1991	
100	43220	1259143	C++	Bence886	
100	42704	3555728	Python3	KVNMDS	
100	42480	4038295	Python3	rmnShk	
100	42312	799904	C++	iwashi31	
100	42296	899745	C#	vabaaalas	
100	41980	1932980	Rust	AlexandreK	
100	41912	1030709	Python3	Cmdr.Shepard	
100	41356	4286679	Python3	fungi_star	
100	41060	4134816	Python3	-oa-	
100	40728	3376384	Python3	esteban616	
100	40444	4707829	Java	devnatiofra	
100	40136	4083405	C++	jzen	
100	40076	4261456	Python3	zachmae	
100	39916	4099017	Java	LeafQuery	
100	39444	3880773	Python3	kjmma	
100	39376	837350	Python3	BorisZ	
100	39060	3494301	Python3	CoreyCV	
100	39000	858850	C#	doliver	
100	38912	3920067	Python3	Sumbrella	
100	38884	3737269	Python3	htprogras	
100	38608	4058341	C++	MythosMa	
100	38360	888898	C++	helgui	
100	38144	4568069	Python3	Perithia	
100	37984	965650	Python3	abrl	
100	37100	1835014	C	Frits	
100	36672	4314795	C++	CPX99	
100	36476	3898994	C	SirMagic	
100	36408	2701664	C++	Quartzzz	
100	35820	4104482	Python3	Hericendre	
100	35108	3924786	Javascript	Tionkje	
100	34872	4051415	Python3	Sebichou	
100	34768	1626913	Java	AdrienTurmo	
100	34684	952540	Python3	Kloppie5	
100	34152	4038158	Javascript	Aayush.Curious	
100	33920	4341304	C++	Remi.	
100	33836	4146980	Python3	Bernathan	
100	33484	1398620	C#	Kazkel	
100	33196	3358232	Python3	JessR	
100	33136	2079953	Python3	yaya92	
100	33136	2981630	C++	AstroHydes	
100	32792	1288527	C++	Snef	
100	32732	4390977	Python3	mrq0340a	
100	32528	3514820	Python3	Justin-Truong	
100	32508	3490454	Python3	PAug	
100	32420	3009598	Javascript	Flashantik	
100	32392	1910916	C#	VivienBillot	
100	32384	1101097	Java	Bichovis	
100	32336	4065313	Javascript	XerusPrasinus	
100	32136	1441239	Javascript	Dyd	
100	32016	3626427	Javascript	R1O	
100	31896	4447108	C++	MonkeyFeathers	
100	31636	371603	Ruby	martin	
100	31384	1457223	C++	jleconte	
100	31364	4300969	Javascript	thomasgonda3	
100	31060	153957	Javascript	JeremyV42	
100	30908	1178157	Python3	R_o_l_a_n_d	
100	30760	4099191	Python3	kazzou	
100	30708	1876212	Python3	PFischbeck	
100	30652	2064637	Java	java_coffee_cup	
100	30564	4066824	Javascript	Thannajo	
100	30560	2508635	Java	hemhel	
100	30556	3883379	Python3	MichelDarty	
100	30532	4528357	Java	Julian84	
100	30476	1386924	Python3	Ylec	
100	30372	2070953	Java	programdestroyer	
100	30012	3574688	C++	RaulButuc	
100	30008	3967220	TypeScript	ArturSkrobisz	
100	29964	3852636	Python3	RedaZitouni	
100	29588	4111713	Python3	Averni	
100	29552	2243940	Ruby	Revenge911	
100	29292	2045078	C#	Sharaks	
100	28932	1740037	Scala	ereiam	
100	28896	4615176	Python3	guperman	
100	28884	4105985	Python3	iLaziKx	
100	28664	3532429	Python3	Skyf0l	
100	28556	4038761	Python3	Leirn	
100	28532	3731429	Python3	Flapflapfoo	
100	28336	4081488	Ruby	meerumschlungen	
100	28148	4122723	Python3	Hydrazer	
100	28124	4626700	PHP	JohnyDarecek	
100	28108	4105636	Perl	MatrixFailure	
100	28048	1932031	Python3	Briossant	
100	27924	4134943	Python3	vinc-r	
100	27888	4135188	Python3	jhewlett	
100	27884	3634699	Java	Hamza.El	
100	27780	3766476	C++	mhouppin	
100	27708	4074861	Java	kishore.t	
100	27708	1854639	C#	iDxMeG	
100	27616	1896128	Python3	Vhanire	
100	27572	3741524	C	princess_of_zeal	
100	27336	4085698	Python3	sbs7	
100	27292	1393802	Python3	amzh	
100	27132	4481912	Python3	Dr_Monkey	
100	27036	2353603	Pascal	MrSok	
100	27012	4111826	Java	ThomasMascaro	
100	26804	4206218	C#	Jerrasterix	
100	26756	3845610	Python3	pardouin	
100	26592	3999693	Python3	ln-dev05	
100	26516	4063573	Python3	Kaitakuchi2077	
100	26512	1195856	Java	daifei4321	
100	26480	4059753	Javascript	1ez	
100	26284	4097119	Python3	CasualPotato	
100	26256	3904540	Python3	Queuebee	
100	25860	4105209	Java	AI_says_hi	
100	25792	1782559	C	ribensan	
100	25728	4002254	Python3	PlanetSuburbia	
100	25672	1800997	Python3	Nagato_Uzumaki	
100	25488	3774010	Python3	Presac	
100	25456	3640862	Python3	nopnop	
100	25372	4588070	Java	FeemOfficial	
100	25372	1830993	C#	jpcheck	
100	25300	3353360	Python3	feuerbach	
100	25000	4493640	Python3	ChuaZhengHongJonathan	
100	24876	4082228	Java	jengisgat	
100	24788	1466631	Python3	Akrib	
100	24720	3601433	Python3	Pupuch	
100	24424	1929426	Java	Cegwe	
100	24356	4091440	Python3	tarikyildiz	
100	24232	2724981	Python3	Majeck	
100	24184	1495694	C++	MisterJensen	
100	24136	4190375	C#	Pipindron	
100	24096	4119521	C++	Mamoe1968	
100	24052	4508271	Python3	Thorcode	
100	23680	4113369	Java	SafouaneJelassi	
100	23680	4412933	Java	art10101	
100	23680	4184379	Go	romain.wg	
100	23192	3365527	Go	Civiled	
100	22264	1802808	Python3	EnderWiggins	
100	21956	4058276	Python3	aatif_khan	
100	21924	3872416	Python3	CodinGamerAK	
100	21896	2075630	Python3	douglas_west	
100	21456	1182711	Haskell	FiringSquad	
100	21456	889789	C	Alain-Delpuch	
100	21136	4128120	Python3	Lauu	
100	21012	4292379	Javascript	Chairman_of_the_Borg	
100	20932	4115689	Rust	spiffery	
100	20932	4092117	Python3	ChampionCoder	
100	20932	3665464	Swift	TheFalk	
100	20284	631323	Python3	herve056	
100	20284	4124618	Python3	madman1304	
100	20284	4263196	Python3	gilufin	
100	20284	3265258	C++	schene	
100	20084	3551982	Python3	nurlybek-dev	
100	19912	1391234	PHP	DeathMask	
100	19792	3897897	Python3	____Z_X_C____	
100	18304	4444731	C	Medoo	
100	17880	4115531	Java	LaurentBNX	
100	17404	4057959	Javascript	ee2020	
100	14388	3560433	PHP	maximethierry	
100	13532	1578602	C++	Shkwave	
100	12532	4508482	TypeScript	pavladan	
100	11828	4605393	C#	Emanuele.Fasano	
100	11576	2679047	C#	AntonyCoco	
100	11208	3999695	Java	ShaxoLudo	
100	9932	4719765	C		
100	9688	4036826	Javascript	Feust	
100	8968	1193679	Python3	Icebox	
100	8592	2324305	C#	mgbt	
100	7732	2612889	Python3	Symphonia	
100	7580	3496778	Javascript	Salineitor	
100	7168	1518504	Go	bohuss	
100	7088	2014746	Java	romeo_mihai	
100	7052	4085269	C++	magicien666	
100	6248	3817970	Javascript	RossMcMillan	
100	6068	2175710	Python3	advq	
100	5092	3881328	Kotlin	Teku_Dev	
100	5092	660616	Rust	onkery	
100	4992	3629224	Python3	NC_Productions	
100	4948	1039948	Java	ledokubelis	
100	4832	3349513	Python3	Lamisedaxeh	
100	4792	1759839	Python3	matleg	
100	4680	4000111	Python3	PROMETHEUS42	
100	4668	3863256	Javascript	Deuzwood	
100	4496	1200669	Python3	houseofsuns	
100	4496	250352	Javascript	Dorkside	
100	4496	1128095	C++	ako68	
100	4496	3742581	Python3	anonymous_otter	
100	4496	4408556	C#	Jspoelstra	
100	4496	3750700	Python3	VulpesCorsac	
100	4296	3596445	Python3	Bafiko	
100	4296	2729630	Python3	Halphas	
100	4296	3399188	Python3	GabrielAmare	
100	4296	2641660	Python3	Felix93	
100	4220	1082988	Python3	Saelyos	
100	4220	3970263	Python3	VasanthanPT	
100	4200	2800866	C#	doug8679	
100	4180	4082888	Python3	nodoyuna09	
100	4168	1726873	Javascript	Raviowitch	
100	4048	3513265	C++	DaNinja	
100	4036	4058867	TypeScript	I_just_wanna_have_a_name	
100	3672	2989414	TypeScript	[Itep]	
100	3612	4078395	Python3	KevinDaniel-S	
100	3508	3319548	Java	Ellion35	
100	3508	1407104	Python3	Maun	
100	3508	1607251	Javascript	baboulaf	
100	3348	1071235	Python3	Hearner	
100	3248	3439872	Python3	xdcomrade	
100	3248	4118735	Python3	MJE10	
100	3248	3705571	Python3	Grologo	
100	3224	1334509	Python3	Kobz	
100	3196	4564296	Java	E_Mantix	
100	3140	2424439	Javascript	Acrom	
100	3040	4116084	Python3	grahamcracker1234	
100	2928	1470805	Python3	holger	
100	2476	4115921	Python3	GabriSartor	
100	2476	3250999	C	Lilia.otm	
100	2476	3771172	Swift	Benj20	
100	2344	4239399	C#	b18a9n	
100	2280	4053693	Python3	KS2003	
100	2224	865548	Go	Kktus	
100	2224	4103581	C	Papoune	
100	2224	4111671	Python3	gimait	
100	2224	1244959	Java	Cahetel	
100	2224	1803565	C++	Amadeo234	
100	2224	3604596	Python3	sehyod	
100	2224	4180590	Python3	UltimateVexation	
100	1912	4102957	Python3	EBenoit	
100	1904	4039182	Javascript	JoBonaire	
100	1876	4117970	Python3	zhoubou	
100	1860	1218845	C#	Gennadiy	
100	1844	1071489	Javascript	HgGamer	
100	1516	2770393	C#	MrciCopilot	
100	1516	3708717	Python3	Emiii	
100	1500	4115534	Python3	NewtonRaphson	
100	1500	4454468	C	KNTK	
100	1404	4115459	Javascript	thibaut_regerat	
100	1268	4118808	Java	7amasa	
100	1148	1326773	TypeScript	Koegas	
100	964	2391139	Python3	august1_matrX_2000	
100	644	3366686	Python3	FAngelo94	
100	524	3709386	Java	uckamello	
100	344	3230794	Python3	tutubalin	
100	344	2956563	Javascript	Highlander1981	
100	344	1920644	C++	Skygge	
100	344	3603492	Javascript	LeviosDrake	
100	344	484004	Swift	aCat	
100	344	4026335	C#	maxoftheking	
100	344	1541856	Python3	Youne	
100	344	2915548	Java	ErickDarkill	
100	344	1988864	TypeScript	chryn	
100	344	1658791	Java	HenryVeetamm	
100	344	1807033	Java	AdrienTod	
100	344	3633183	Java	Andryastor	
100	344	2400938	Javascript	Gaiel	
100	344	1953852	Java	SgrSnail	
100	344	4086637	Python3	KirillSukhikh	
100	344	4112636	Python3	Hexadecagon	
100	344	4093941	C++	Cr0XiS	
100	344	354788	Python3	Lexer31	
100	344	4020110	C++	AlmostAtom	
100	344	4114812	Dart	Emmaplayz	
100	344	1240236	C	ArendCarter	
100	344	1483648	Java	DhakalKumar	
100	344	4112005	Python3	chris234	
100	344	1541096	Python3	hking	
100	344	3904616	Python3	Sergmaster00	
100	344	3594371	Python3	starmaq	
100	344	3578939	C	corentin84	
100	344	4104556	Python3	bilalAlpaslan	
100	344	1685538	TypeScript	NoctalIvan	
100	344	1228172	C#	blueneosky	
100	344	3610362	C#	VoxMerowig	
100	344	4040613	Javascript	Harriss	
100	344	4017505	Python3	Kepax	
100	344	4091927	C	TrystanLescoat	
100	344	4012204	C++	PeterD26codinmaster	
100	344	1120756	Python3	LukaLuka	
100	344	153823	PHP	Captainseb	
100	344	2799326	Python3	Netfontis	
100	344	4082748	Python3	khanghugo	
100	344	4106688	PHP	LovePou	
100	344	3822609	Javascript	B-Del-iz	
100	344	4034361	C#	KirbyKirb	
100	344	2147014	Javascript	ArthurPilate	
100	344	496440	Python3	AtomicRobot	
100	344	1788018	Java	bgDu64	
100	344	3780374	Java	JorisS	
100	344	4089683	C	Eidos	
100	344	4101566	PHP	HugoSalty57	
100	344	1506049	Python3	Hartorn	
100	344	4003117	C		
100	344	4095865	Python3	NeoSlyde	
