Comp.	Score	UserID	Lang	Pseudo	#optim,count=415,time=2022-10-16 00:37:37
100	0	4980271	PHP	Rudeus3	
100	0	4761520	Javascript	ilovealexis	
100	0	4980352	C++		
100	0	4832181	Python3	VisualDev-FR	
100	0	4980436	Python3	Jisll	
100	0	4883414	C++	doogymaniac	
100	0	4980809	Javascript	Gancubes	
100	0	4646980	Python3	Kururugi	
100	0	4981344	Python3	Ruinous_Elixer	
100	0	4632083	Bash	doge4357	
100	0	3802236	C	Ni_Ggga	
100	0	4849697	C#	Tadakatsy	
100	0	4348848	Javascript	yonasuriv	
100	0	4716991	Python3	LifeDeathNovae	
100	0	4982745	Python3	WereEnder	
100	0	1227148	C++	Schneewittchen	
100	0	2325449	Perl	otpv	
100	0	4983079	Python3	Annatar4587	
100	0	4975244	C++	Iteylos	
100	0	4983383	PHP	AntsaRakalo	
100	0	4930769	Python3	DanialK	
100	0	4691004	TypeScript	hacker535646	
100	0	4538521	PHP	Ya27cine	
100	0	4984292	C#	connor3mm	
100	0	4982543	Python3	Lone_Wolf.013	
100	0	4508271	Python3	The-remainer	
100	0	4236076	Go	guedel	
100	0	4470306	Rust	NONstope	
100	0	4993321	C++	Kien123	
100	0	4377989	Python3	khanglovesIT	
100	0	1081173	Javascript	S-Axel	
100	0	4169982	Java	Madjestik	
100	0	1354165	Python3	Raichu2020	
100	0	3996809	Haskell	VizGhar	
100	0	4953661	Lua	DragonObi	
