# time=2019-09-07 08:00:40
# count=2259
#League	Score	UserID	AgentID	Lang	Pseudo
3	12.3	545216	1128152	Java	Morikko
3	12.18	380805	559675	Java	Xtendz
3	12.05	1183144	1096873	Java	GeKKo
3	12	1549856	802308	Javascript	Keylan
3	12	1460191	493984	C	Mariolismo
3	11.96	649634	494168	C++	bigredeyes
3	11.93	1200869	485748	C++	Bishop92
3	11.91	1446007	510486	Java	sylys
3	11.91	1044684	499736	C++	Silbery
3	11.9	1688887	934047	C#	Kryptum
3	11.83	826359	490116	C++	Skywalker
3	11.78	1579627	903029	Python3	Bahrani
3	11.77	1404941	1074990	C++	Rexou
3	11.74	802343	483408	Java	Etheriel
3	11.68	1283820	1130645	Go	sqdk
3	11.65	1193408	570495	Javascript	DoubleZeroSteph
3	11.64	973040	556248	C	papyjo
3	11.45	1972300	1316440	Java	HarukiInMFC
3	11.43	1411649	634360	C++	Levatol
3	11.38	1440262	504646	PHP	DeafGecko
3	11.33	1440111	490770	Java	nicZ
3	11.27	1273065	495186	C++	TheRadical
3	11.19	1997622	1329224	C#	Ra777
3	11.09	1968122	1410623	C++	bloodlust3323
3	10.99	1405926	598767	Javascript	mtreinik
3	10.99	240311	498996	C#	Myrthem
3	10.91	425114	492365	C++	gluk47
3	10.84	1353669	520700	Python3	XAnimaX
3	10.79	1709953	1841590	Python3	hytra
3	10.76	884069	595741	Python3	punxxy
3	10.72	2592027	2206127	C#	ParticleBeam
3	10.6	1413338	492764	Java	Gersiete
3	10.56	1689911	790063	C++	Ontania
3	10.48	1494437	595690	VB.NET	jjssmulti
3	10.41	1400864	496401	C++	Markoz
3	10.41	1449433	619654	C++	Rolf
3	10.39	1792532	2195408	C#	Zanbez
3	10.27	1782814	1090287	C#	Trilusion
3	10.18	1208403	597148	C#	TommyBijnens
3	10.14	1323747	573322	PHP	Draliam
3	9.95	1181432	1328892	C#	ftpud
3	9.93	1038882	503789	C++	ICTylor
3	9.78	1480384	579501	C++	RockyMullet
3	9.62	1487333	579889	Java	Dok
3	9.59	888904	487777	Java	DanyBoy
3	9.56	939530	752083	Java	Jahz
3	9.55	1540877	692596	Java	PrincessKokochin
3	9.46	1607283	787415	C++	uoo38
3	9.45	1132749	1498753	C#	Zygelon
3	9.43	2093754	1405787	Java	ff_ri_maisaka
3	9.4	1453934	487549	C++	Rety
3	9.39	1334479	617493	Lua	apintor
3	9.33	484031	501787	PHP	LeSSeR
3	9.29	1462449	755196	C++	wackadoodle
3	9.15	1488793	1305972	Python3	kerloic
3	9.12	969333	636214	C++	JasperV
3	9.08	1463400	515469	Java	rad4day
3	9.05	1347771	551948	PHP	AirBair
3	9.04	1619798	1464551	C++	Layer_8
3	9.03	1035241	1479540	C++	Aleman
3	9.01	157377	594629	Javascript	McKelian
3	9	1781409	986682	PHP	schubc
3	8.95	1120414	490767	C	Spikatrix
3	8.93	1959179	1301664	C	savitar
3	8.83	1272263	1322812	Python3	Caled
3	8.82	273004	1320282	C++	ptitrex
3	8.8	1305374	1322886	PHP	Frankich
3	8.7	1673466	1117788	Java	moare
3	8.29	478664	1132153	Ruby	kmar
3	8.25	1349430	501293	Python3	tardigrada
3	8.19	469061	485734	PHP	Quadina
3	8.08	1012141	490115	PHP	ZhenyaHristova
3	7.97	1021556	501595	Java	Maygee
3	7.87	1326773	915099	Java	Koegas
3	7.66	1048348	501786	C#	Disciple.of.Ada
3	7.47	1479079	706857	Java	OurManInCaracas
3	7.26	855230	496488	Python3	JordyH
3	7.1	1460883	613334	Go	funknapkin
3	7.1	1987512	2067682	C#	FreexXx
3	6.23	1174512	786405	Javascript	blambo
3	5.92	953062	570503	C++	rouviecy
3	5.83	1483798	589866	Ruby	hm001
3	5.47	1286991	662632	Java	Yorwan_
3	4.42	1073604	495029	C#	speedFast
3	4.35	1516237	635655	C++	KarimTheGrim
3	2.44	1098200	505882	Java	WaelBenDhia
3	-1.77	893915	607245	Swift	DeVoTeD
3	-2.84	1142286	512461	Swift	idlebear
3	-3.05	222393	496413	Scala	Groggy
3	-3.06	1444054	497960	Python3	L2D2
3	-7.94	1266696	578200	Rust	
3	-inf	1546047			
2	22.72	314562	2447870	Javascript	Mechar
2	20.58	155929	573185	Python3	[CG]jupoulton
2	20.58	1040176	668506	Python3	BoBot
2	20.28	1259018	1937000	C	MIRAGE
2	19.61	900129	1960187	C++	Julien_E
2	18.94	1382590	752451	C#	Cristiano
2	18.72	1518414	640580	C++	LuongVanDo
2	17.89	152907	1051870	Java	FrMe
2	17.52	1248025	512444	Java	[CPC]Max_well
2	17.41	1555765	773525	C#	DewJunkie
2	16.79	1857989	1213456	Java	robersk
2	16.74	1468348	508545	C++	MMDC
2	16.72	1470472	1485313	Ruby	Mehanoid
2	16.57	1457642	963131	C#	Muumiankka
2	16.51	1243876	578279	PHP	Hi-Low_World
2	16.28	1443538	635649	Java	Gevater_Tod4711
2	15.82	1411952	572776	PHP	gragatrim
2	15.78	1563089	678577	C#	Yohek
2	15.72	1013908	560639	Javascript	misterdevo
2	15.35	1001266	486235	Groovy	Chamel
2	15.3	903185	485745	Python3	F1reminded
2	15.21	2202771	1722829	Java	Kaplone
2	15.19	1236769	489649	Javascript	ualogic
2	15.16	1988531	1391083	Ruby	MarcL
2	15.14	1462733	582956	Python	Jidgdoi
2	15.06	2069141	1750838	C#	tomeko
2	15.04	1047822	600383	Python3	Myrddin
2	14.98	879113	493574	Python3	Brunao
2	14.93	1524260	666557	Python3	Koffi
2	14.92	984614	487454	C++	SamSi
2	14.88	1154409	508006	Java	rvcabral
2	14.8	1258714	1101728	C++	Shyzen
2	14.63	1484839	2056195	Perl	sparky
2	14.59	839517	599954	C#	Andrei2
2	14.56	875453	571154	C++	Chapel
2	14.54	2317747	1839916	Python3	drbalan
2	14.51	1404971	581855	C++	kiopi
2	14.47	1394754	581317	Python3	ThalGur
2	14.46	1168152	505834	Python3	KevinWhalen
2	14.45	1030709	492343	Ruby	Cmdr.Shepard
2	14.44	2235515	1493053	C#	Dekana
2	14.43	1349380	504005	C#	Papy
