League	Score	UserID	AgentID	Lang	Pseudo	#time=2019-09-07 11:49:11,count=2835
4	16.3	2371731	1632715	C#	cuvelier.net03	
4	16.29	1855741	1439155	Java	MrKIP	
4	16.29	1348523	1438763	Python3	Numb_	
4	16.29	1164798	1439066	Python3	ndriscoll	
4	16.29	417433	1438908	C	Oakos	
4	16.28	490769	1438801	Java	Cook	
4	16.28	154046	1439069	Java	Arywatt	
4	16.26	1170641	1439722	Python	ioncodes	
4	16.22	932293	1444545	C#	----	
4	16.21	2771219	2008460	C#	GalacticPolo	
4	16.2	2780892	2010769	Java	M0dEx	
4	16.2	2175549	1591210	Python3	Complexgame	
4	16.2	1759839	1651289	Python3	matleg	
4	16.19	1034338	1454543	Python3	Galilleos	
4	16.17	1751832	2214169	C++	buikikaesu	
4	16.17	2863053	2090634	Javascript	LuisMaGlz	
4	16.13	2136437	1438973	Java	Majus	
4	16.13	1354020	1439717	C#	ChrisLloyd	
4	16.11	2241061	1592592	Python3	StanislasC	
4	16.08	1768304	1469816	Python3	Manu306	
4	16.07	1770112	1600763	C#	Selane	
4	16.06	1074064	2126926	C++	nabukodonozor	
4	16.04	1641356	1438909	Python	sigitkw	
4	16.02	2067176	1868849	Javascript	0bug	
4	15.97	1588425	2354380	C++	mikal	
4	15.96	2158284	1451275	Python	Fobbit	
